HEP Code,Institution,Year,State,Cohort,Category,SubCategory,Amount
3025,Macquarie University,2024,NSW,non-aligned,3,International not-for profit organisations,11813724.0
3025,Macquarie University,2024,NSW,non-aligned,3,International philanthropy,1605552.0
3025,Macquarie University,2024,NSW,non-aligned,3,International government (own purpose),2621734.0
3025,Macquarie University,2024,NSW,non-aligned,3,International government (other),1748216.0
3025,Macquarie University,2024,NSW,non-aligned,4,CRC Australian Government Funding,1471398.0
3025,Macquarie University,2024,NSW,non-aligned,4,CRC private industry income,828218.0
3025,Macquarie University,2024,NSW,non-aligned,4,CRC other income,244811.0
3035,Monash University,2024,VIC,Go8,1,Commonwealth National Health and Medical Research Council,118806116.0
3035,Monash University,2024,VIC,Go8,1,Commonwealth Australian Research Council,76052062.0
3035,Monash University,2024,VIC,Go8,1,Medical Research Future Fund,69276067.0
3035,Monash University,2024,VIC,Go8,1,Commonwealth Rural R&D,0.0
3035,Monash University,2024,VIC,Go8,1,Commonwealth other,9963702.0
3035,Monash University,2024,VIC,Go8,1,State/Territory Government,1683665.0
3035,Monash University,2024,VIC,Go8,1,Other Australian Competitive Grants,4630593.0
3035,Monash University,2024,VIC,Go8,2,Commonwealth (own purpose),55697832.0
3035,Monash University,2024,VIC,Go8,2,Commonwealth (other),4768878.0
3035,Monash University,2024,VIC,Go8,2,State/Territory/Local (own purpose),35846049.0
3035,Monash University,2024,VIC,Go8,2,State/Territory/Local (other),5312663.0
3035,Monash University,2024,VIC,Go8,3,Australian for-profit organisations,111485644.0
3035,Monash University,2024,VIC,Go8,3,Australian not-for profit organisations,35710797.0
3035,Monash University,2024,VIC,Go8,3,Australian philanthropy,39625804.0
3035,Monash University,2024,VIC,Go8,3,International for-profit organisations,30189436.0
3035,Monash University,2024,VIC,Go8,3,International not-for profit organisations,35642906.0
3035,Monash University,2024,VIC,Go8,3,International philanthropy,3138741.0
3035,Monash University,2024,VIC,Go8,3,International government (own purpose),33691102.0
3035,Monash University,2024,VIC,Go8,3,International government (other),9353813.0
3035,Monash University,2024,VIC,Go8,4,CRC Australian Government Funding,1713895.0
3035,Monash University,2024,VIC,Go8,4,CRC private industry income,703858.0
3035,Monash University,2024,VIC,Go8,4,CRC other income,1626545.0
1034,Murdoch University,2024,WA,IRU,1,Commonwealth National Health and Medical Research Council,2558483.0
1034,Murdoch University,2024,WA,IRU,1,Commonwealth Australian Research Council,1661702.0
1034,Murdoch University,2024,WA,IRU,1,Medical Research Future Fund,1250931.0
1034,Murdoch University,2024,WA,IRU,1,Commonwealth Rural R&D,8828634.0
1034,Murdoch University,2024,WA,IRU,1,Commonwealth other,396566.0
1034,Murdoch University,2024,WA,IRU,1,State/Territory Government,0.0
1034,Murdoch University,2024,WA,IRU,1,Other Australian Competitive Grants,0.0
1034,Murdoch University,2024,WA,IRU,2,Commonwealth (own purpose),0.0
1034,Murdoch University,2024,WA,IRU,2,Commonwealth (other),4700567.0
1034,Murdoch University,2024,WA,IRU,2,State/Territory/Local (own purpose),329301.0
1034,Murdoch University,2024,WA,IRU,2,State/Territory/Local (other),7696330.0
1034,Murdoch University,2024,WA,IRU,3,Australian for-profit organisations,5026264.0
1034,Murdoch University,2024,WA,IRU,3,Australian not-for profit organisations,6713979.0
1034,Murdoch University,2024,WA,IRU,3,Australian philanthropy,0.0
1034,Murdoch University,2024,WA,IRU,3,International for-profit organisations,1232611.0
1034,Murdoch University,2024,WA,IRU,3,International not-for profit organisations,1024370.0
1034,Murdoch University,2024,WA,IRU,3,International philanthropy,0.0
1034,Murdoch University,2024,WA,IRU,3,International government (own purpose),250943.0
1034,Murdoch University,2024,WA,IRU,3,International government (other),506353.0
1034,Murdoch University,2024,WA,IRU,4,CRC Australian Government Funding,2858748.0
1034,Murdoch University,2024,WA,IRU,4,CRC private industry income,4823881.0
1034,Murdoch University,2024,WA,IRU,4,CRC other income,92543.0
3042,Queensland University of Technology,2024,QLD,non-aligned,1,Commonwealth National Health and Medical Research Council,4455199.0
3042,Queensland University of Technology,2024,QLD,non-aligned,1,Commonwealth Australian Research Council,36864881.0
3042,Queensland University of Technology,2024,QLD,non-aligned,1,Medical Research Future Fund,5802859.0
3042,Queensland University of Technology,2024,QLD,non-aligned,1,Commonwealth Rural R&D,2461516.0
3042,Queensland University of Technology,2024,QLD,non-aligned,1,Commonwealth other,6114023.0
3042,Queensland University of Technology,2024,QLD,non-aligned,1,State/Territory Government,24720.0
3042,Queensland University of Technology,2024,QLD,non-aligned,1,Other Australian Competitive Grants,889946.0
3042,Queensland University of Technology,2024,QLD,non-aligned,2,Commonwealth (own purpose),17493478.0
3042,Queensland University of Technology,2024,QLD,non-aligned,2,Commonwealth (other),1671327.0
3042,Queensland University of Technology,2024,QLD,non-aligned,2,State/Territory/Local (own purpose),16860186.0
3042,Queensland University of Technology,2024,QLD,non-aligned,2,State/Territory/Local (other),1755958.0
3042,Queensland University of Technology,2024,QLD,non-aligned,3,Australian for-profit organisations,13630411.0
3042,Queensland University of Technology,2024,QLD,non-aligned,3,Australian not-for profit organisations,7578453.0
3042,Queensland University of Technology,2024,QLD,non-aligned,3,Australian philanthropy,1835597.0
3042,Queensland University of Technology,2024,QLD,non-aligned,3,International for-profit organisations,4350815.0
3042,Queensland University of Technology,2024,QLD,non-aligned,3,International not-for profit organisations,3544978.0
3042,Queensland University of Technology,2024,QLD,non-aligned,3,International philanthropy,365923.0
3042,Queensland University of Technology,2024,QLD,non-aligned,3,International government (own purpose),365525.0
3042,Queensland University of Technology,2024,QLD,non-aligned,3,International government (other),5605819.0
3042,Queensland University of Technology,2024,QLD,non-aligned,4,CRC Australian Government Funding,4015657.0
3042,Queensland University of Technology,2024,QLD,non-aligned,4,CRC private industry income,3710332.0
3042,Queensland University of Technology,2024,QLD,non-aligned,4,CRC other income,1475821.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,1,Commonwealth National Health and Medical Research Council,5040002.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,1,Commonwealth Australian Research Council,27758663.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,1,Medical Research Future Fund,4195038.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,1,Commonwealth Rural R&D,57019.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,1,Commonwealth other,3497601.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,1,State/Territory Government,0.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,1,Other Australian Competitive Grants,1105983.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,2,Commonwealth (own purpose),13415153.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,2,Commonwealth (other),669526.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,2,State/Territory/Local (own purpose),8500033.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,2,State/Territory/Local (other),415996.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,3,Australian for-profit organisations,11674635.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,3,Australian not-for profit organisations,2849854.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,3,Australian philanthropy,973389.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,3,International for-profit organisations,2198168.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,3,International not-for profit organisations,758198.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,3,International philanthropy,2282273.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,3,International government (own purpose),2887716.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,3,International government (other),5069599.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,4,CRC Australian Government Funding,4582612.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,4,CRC private industry income,1647292.0
3034,Royal Melbourne Institute of Technology,2024,VIC,ATN,4,CRC other income,657974.0
3038,Southern Cross University,2024,NSW,RUN,1,Commonwealth National Health and Medical Research Council,374422.0
3038,Southern Cross University,2024,NSW,RUN,1,Commonwealth Australian Research Council,2267394.0
3038,Southern Cross University,2024,NSW,RUN,1,Medical Research Future Fund,737940.0
3038,Southern Cross University,2024,NSW,RUN,1,Commonwealth Rural R&D,876481.0
3038,Southern Cross University,2024,NSW,RUN,1,Commonwealth other,3384089.0
3038,Southern Cross University,2024,NSW,RUN,1,State/Territory Government,39079.0
3038,Southern Cross University,2024,NSW,RUN,1,Other Australian Competitive Grants,26390.0
3038,Southern Cross University,2024,NSW,RUN,2,Commonwealth (own purpose),1044323.0
3038,Southern Cross University,2024,NSW,RUN,2,Commonwealth (other),66025.0
3038,Southern Cross University,2024,NSW,RUN,2,State/Territory/Local (own purpose),2243132.0
3038,Southern Cross University,2024,NSW,RUN,2,State/Territory/Local (other),0.0
3038,Southern Cross University,2024,NSW,RUN,3,Australian for-profit organisations,11713067.0
3038,Southern Cross University,2024,NSW,RUN,3,Australian not-for profit organisations,7155245.0
3038,Southern Cross University,2024,NSW,RUN,3,Australian philanthropy,1027500.0
3038,Southern Cross University,2024,NSW,RUN,3,International for-profit organisations,405470.0
3038,Southern Cross University,2024,NSW,RUN,3,International not-for profit organisations,676677.0
3038,Southern Cross University,2024,NSW,RUN,3,International philanthropy,-14582.0
3038,Southern Cross University,2024,NSW,RUN,3,International government (own purpose),-10215.0
3038,Southern Cross University,2024,NSW,RUN,3,International government (other),0.0
3038,Southern Cross University,2024,NSW,RUN,4,CRC Australian Government Funding,397683.0
3038,Southern Cross University,2024,NSW,RUN,4,CRC private industry income,100229.0
3038,Southern Cross University,2024,NSW,RUN,4,CRC other income,152352.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,1,Commonwealth National Health and Medical Research Council,1231705.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,1,Commonwealth Australian Research Council,19596331.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,1,Medical Research Future Fund,-358914.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,1,Commonwealth Rural R&D,0.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,1,Commonwealth other,823582.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,1,State/Territory Government,100000.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,1,Other Australian Competitive Grants,470800.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,2,Commonwealth (own purpose),4487538.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,2,Commonwealth (other),1123545.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,2,State/Territory/Local (own purpose),3386820.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,2,State/Territory/Local (other),183472.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,3,Australian for-profit organisations,4318420.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,3,Australian not-for profit organisations,2469703.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,3,Australian philanthropy,50000.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,3,International for-profit organisations,645623.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,3,International not-for profit organisations,412060.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,3,International philanthropy,-30304.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,3,International government (own purpose),805027.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,3,International government (other),52698.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,4,CRC Australian Government Funding,1677509.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,4,CRC private industry income,713683.0
2177,Swinburne University of Technology,2024,VIC,non-aligned,4,CRC other income,893267.0
3033,The Australian National University,2024,ACT,Go8,1,Commonwealth National Health and Medical Research Council,15352365.0
3033,The Australian National University,2024,ACT,Go8,1,Commonwealth Australian Research Council,57501035.0
3033,The Australian National University,2024,ACT,Go8,1,Medical Research Future Fund,6638760.0
3033,The Australian National University,2024,ACT,Go8,1,Commonwealth Rural R&D,1051975.0
3033,The Australian National University,2024,ACT,Go8,1,Commonwealth other,20770896.0
3033,The Australian National University,2024,ACT,Go8,1,State/Territory Government,145603.0
3033,The Australian National University,2024,ACT,Go8,1,Other Australian Competitive Grants,676647.0
3033,The Australian National University,2024,ACT,Go8,2,Commonwealth (own purpose),48463633.0
3033,The Australian National University,2024,ACT,Go8,2,Commonwealth (other),210769862.0
3033,The Australian National University,2024,ACT,Go8,2,State/Territory/Local (own purpose),10473090.0
3033,The Australian National University,2024,ACT,Go8,2,State/Territory/Local (other),791262.0
3033,The Australian National University,2024,ACT,Go8,3,Australian for-profit organisations,25084039.0
3033,The Australian National University,2024,ACT,Go8,3,Australian not-for profit organisations,7835045.0
3033,The Australian National University,2024,ACT,Go8,3,Australian philanthropy,11357440.0
3033,The Australian National University,2024,ACT,Go8,3,International for-profit organisations,5599341.0
